s.day_iso	s.symbol	expected_slots	stock_slots	quote_slots	trade_slots	enrich_slots
2025-11-11	LMT	406	406	406	363	363
2025-11-11	LOW	406	406	406	280	280
2025-11-11	MA	406	406	406	344	344
2025-11-11	MCD	406	406	406	383	383
2025-11-11	META	406	406	406	390	390
2025-11-11	MMM	406	406	406	315	315
2025-11-11	MO	406	406	406	365	365
2025-11-11	MPC	406	406	406	191	191
2025-11-11	MRK	406	406	406	390	390
2025-11-11	MS	406	406	406	337	337
2025-11-11	MSFT	406	406	406	390	390
2025-11-11	MU	406	406	406	390	390
2025-11-11	NFLX	406	406	406	390	390
2025-11-11	NKE	406	406	406	390	390
2025-11-11	NOC	406	406	406	119	119
2025-11-11	NOW	406	406	406	314	314
2025-11-11	NVDA	406	406	406	390	390
2025-11-11	ORCL	406	406	406	388	388
2025-11-11	OXY	406	406	406	390	390
2025-11-11	PEP	406	406	406	388	388
2025-11-11	PFE	406	406	406	390	390
2025-11-11	PG	406	406	406	387	387
2025-11-11	PLTR	406	406	406	391	391
2025-11-11	PM	406	406	406	338	338
2025-11-11	PNC	406	406	406	191	191
2025-11-11	PSX	406	406	406	315	315
2025-11-11	PYPL	406	406	406	390	390
2025-11-11	QCOM	406	406	406	390	390
2025-11-11	QQQ	406	406	406	406	406
2025-11-11	RBLX	406	406	406	367	367
2025-11-11	RF	406	406	406	80	80
2025-11-11	RTX	406	406	406	319	319
2025-11-11	SBUX	406	406	406	389	389
2025-11-11	SCHW	406	406	406	356	356
2025-11-11	SHOP	406	406	406	376	376
2025-11-11	SLB	406	406	406	382	382
2025-11-11	SNOW	406	406	406	387	387
2025-11-11	SOFI	406	406	406	390	390
2025-11-11	SPGI	406	406	406	140	140
2025-11-11	SPY	406	406	406	405	405
2025-11-11	TFC	406	406	406	162	162
2025-11-11	TGT	406	406	406	389	389
2025-11-11	TSLA	406	406	406	391	391
2025-11-11	UBER	406	406	406	390	390
2025-11-11	UNH	406	406	406	390	390
2025-11-11	UPST	406	406	406	383	383
2025-11-11	USB	406	406	406	215	215
2025-11-11	V	406	406	406	388	388
2025-11-11	VLO	406	406	406	326	326
2025-11-11	WFC	406	406	406	363	363
2025-11-11	WMT	406	406	406	390	390
2025-11-11	XOM	406	406	406	385	385
2025-11-12	AAPL	406	406	406	390	390
2025-11-12	ABBV	406	406	406	389	389
2025-11-12	ABNB	406	406	406	359	359
2025-11-12	ADBE	406	406	406	390	390
2025-11-12	AFRM	406	406	406	388	388
2025-11-12	ALLY	406	406	406	136	136
2025-11-12	AMD	406	406	406	390	390
2025-11-12	AMGN	406	406	406	362	362
2025-11-12	AMZN	406	406	406	390	390
2025-11-12	AVGO	406	406	406	390	390
2025-11-12	AXP	406	406	406	363	363
2025-11-12	BA	406	406	406	390	390
2025-11-12	BAC	406	406	406	390	390
2025-11-12	BLK	406	406	406	220	220
2025-11-12	BMY	406	406	406	388	388
2025-11-12	C	406	406	406	387	387
2025-11-12	CAT	406	406	406	388	388
2025-11-12	CL	406	406	406	209	209
2025-11-12	CME	406	406	406	130	130
2025-11-12	CMG	406	406	406	390	390
2025-11-12	COIN	406	406	406	390	390
2025-11-12	COP	406	406	406	324	324
2025-11-12	COST	406	406	406	389	389
2025-11-12	CRM	406	406	406	388	388
2025-11-12	CSCO	406	406	406	390	390
2025-11-12	CVS	406	406	406	376	376
2025-11-12	CVX	406	406	406	388	388
2025-11-12	DE	406	406	406	264	264
2025-11-12	DIS	406	406	406	390	390
2025-11-12	EOG	406	406	406	171	171
2025-11-12	ETN	406	406	406	188	188
2025-11-12	GE	406	406	406	349	349
2025-11-12	GILD	406	406	406	349	349
2025-11-12	GIS	406	406	406	200	200
2025-11-12	GOOGL	406	406	406	390	390
2025-11-12	GS	406	406	406	390	390
2025-11-12	HAL	406	406	406	350	350
2025-11-12	HD	406	406	406	378	378
2025-11-12	HON	406	406	406	305	305
2025-11-12	HOOD	406	406	406	390	390
2025-11-12	ICE	406	406	406	115	115
2025-11-12	INTC	406	406	406	391	391
2025-11-12	JNJ	406	406	406	389	389
2025-11-12	JPM	406	406	406	390	390
2025-11-12	KEY	406	406	406	193	193
2025-11-12	KHC	406	406	406	307	307
2025-11-12	KO	406	406	406	385	385
2025-11-12	LLY	406	406	406	390	390
2025-11-12	LMT	406	406	406	322	322
2025-11-12	LOW	406	406	406	276	276
2025-11-12	MA	406	406	406	358	358
2025-11-12	MCD	406	406	406	364	364
2025-11-12	META	406	406	406	390	390
2025-11-12	MMM	406	406	406	328	328
2025-11-12	MO	406	406	406	346	346
2025-11-12	MPC	406	406	406	119	119
2025-11-12	MRK	406	406	406	390	390
2025-11-12	MS	406	406	406	363	363
2025-11-12	MSFT	406	406	406	391	391
2025-11-12	MU	406	406	406	390	390
2025-11-12	NFLX	406	406	406	390	390
2025-11-12	NKE	406	406	406	390	390
2025-11-12	NOC	406	406	406	117	117
2025-11-12	NOW	406	406	406	355	355
2025-11-12	NVDA	406	406	406	391	391
2025-11-12	ORCL	406	406	406	390	390
2025-11-12	OXY	406	406	406	382	382
2025-11-12	PEP	406	406	406	374	374
2025-11-12	PFE	406	406	406	389	389
2025-11-12	PG	406	406	406	372	372
2025-11-12	PLTR	406	406	406	390	390
2025-11-12	PM	406	406	406	279	279
2025-11-12	PNC	406	406	406	249	249
2025-11-12	PSX	406	406	406	243	243
2025-11-12	PYPL	406	406	406	390	390
2025-11-12	QCOM	406	406	406	390	390
2025-11-12	QQQ	406	406	406	405	405
2025-11-12	RBLX	406	406	406	370	370
2025-11-12	RF	406	406	406	83	83
2025-11-12	RTX	406	406	406	318	318
2025-11-12	SBUX	406	406	406	390	390
2025-11-12	SCHW	406	406	406	378	378
2025-11-12	SHOP	406	406	406	380	380
2025-11-12	SLB	406	406	406	376	376
2025-11-12	SNOW	406	406	406	384	384
2025-11-12	SOFI	406	406	406	390	390
2025-11-12	SPGI	406	406	406	142	142
2025-11-12	SPY	406	406	406	405	405
2025-11-12	TFC	406	406	406	161	161
2025-11-12	TGT	406	406	406	390	390
2025-11-12	TSLA	406	406	406	391	391
2025-11-12	UBER	406	406	406	390	390
2025-11-12	UNH	406	406	406	390	390
2025-11-12	UPST	406	406	406	369	369
2025-11-12	USB	406	406	406	195	195
2025-11-12	V	406	406	406	386	386
2025-11-12	VLO	406	406	406	283	283
2025-11-12	WFC	406	406	406	385	385
2025-11-12	WMT	406	406	406	390	390
2025-11-12	XOM	406	406	406	386	386
2025-11-13	AAPL	406	406	406	390	390
2025-11-13	ABBV	406	406	406	385	385
2025-11-13	ABNB	406	406	406	350	350
2025-11-13	ADBE	406	406	406	387	387
2025-11-13	AFRM	406	406	406	390	390
2025-11-13	ALLY	406	406	406	187	187
2025-11-13	AMD	406	406	406	390	390
2025-11-13	AMGN	406	406	406	377	377
2025-11-13	AMZN	406	406	406	390	390
2025-11-13	AVGO	406	406	406	390	390
2025-11-13	AXP	406	406	406	367	367
2025-11-13	BA	406	406	406	390	390
2025-11-13	BAC	406	406	406	390	390
2025-11-13	BLK	406	406	406	216	216
2025-11-13	BMY	406	406	406	386	386
2025-11-13	C	406	406	406	388	388
2025-11-13	CAT	406	406	406	390	390
2025-11-13	CL	406	406	406	217	217
2025-11-13	CME	406	406	406	220	220
2025-11-13	CMG	406	406	406	388	388
2025-11-13	COIN	406	406	406	390	390
2025-11-13	COP	406	406	406	311	311
2025-11-13	COST	406	406	406	389	389
2025-11-13	CRM	406	406	406	390	390
2025-11-13	CSCO	406	406	406	390	390
2025-11-13	CVS	406	406	406	337	337
2025-11-13	CVX	406	406	406	386	386
2025-11-13	DE	406	406	406	258	258
2025-11-13	DIS	406	406	406	390	390
2025-11-13	EOG	406	406	406	194	194
2025-11-13	ETN	406	406	406	273	273
2025-11-13	GE	406	406	406	371	371
2025-11-13	GILD	406	406	406	366	366
2025-11-13	GIS	406	406	406	273	273
2025-11-13	GOOGL	406	406	406	390	390
2025-11-13	GS	406	406	406	390	390
2025-11-13	HAL	406	406	406	364	364
2025-11-13	HD	406	406	406	379	379
2025-11-13	HON	406	406	406	268	268
2025-11-13	HOOD	406	406	406	390	390
2025-11-13	ICE	406	406	406	115	115
2025-11-13	INTC	406	406	406	390	390
2025-11-13	JNJ	406	406	406	386	386
2025-11-13	JPM	406	406	406	390	390
2025-11-13	KEY	406	406	406	163	163
2025-11-13	KHC	406	406	406	364	364
2025-11-13	KO	406	406	406	383	383
2025-11-13	LLY	406	406	406	388	388
2025-11-13	LMT	406	406	406	336	336
2025-11-13	LOW	406	406	406	300	300
2025-11-13	MA	406	406	406	341	341
2025-11-13	MCD	406	406	406	353	353
2025-11-13	META	406	406	406	390	390
2025-11-13	MMM	406	406	406	323	323
2025-11-13	MO	406	406	406	327	327
2025-11-13	MPC	406	406	406	130	130
2025-11-13	MRK	406	406	406	390	390
2025-11-13	MS	406	406	406	364	364
2025-11-13	MSFT	406	406	406	391	391
2025-11-13	MU	406	406	406	390	390
2025-11-13	NFLX	406	406	406	390	390
2025-11-13	NKE	406	406	406	390	390
2025-11-13	NOC	406	406	406	95	95
2025-11-13	NOW	406	406	406	358	358
2025-11-13	NVDA	406	406	406	391	391
2025-11-13	ORCL	406	406	406	387	387
2025-11-13	OXY	406	406	406	386	386
2025-11-13	PEP	406	406	406	383	383
2025-11-13	PFE	406	406	406	390	390
2025-11-13	PG	406	406	406	362	362
2025-11-13	PLTR	406	406	406	390	390
2025-11-13	PM	406	406	406	272	272
2025-11-13	PNC	406	406	406	213	213
2025-11-13	PSX	406	406	406	225	225
2025-11-13	PYPL	406	406	406	390	390
2025-11-13	QCOM	406	406	406	390	390
2025-11-13	QQQ	406	406	406	345	345
2025-11-13	RBLX	406	406	406	386	386
2025-11-13	RF	406	406	406	78	78
2025-11-13	RTX	406	406	406	343	343
2025-11-13	SBUX	406	406	406	387	387
2025-11-13	SCHW	406	406	406	331	331
2025-11-13	SHOP	406	406	406	390	390
2025-11-13	SLB	406	406	406	346	346
2025-11-13	SNOW	406	406	406	388	388
2025-11-13	SOFI	406	406	406	390	390
2025-11-13	SPGI	406	406	406	158	158
2025-11-13	SPY	406	406	406	405	405
2025-11-13	TFC	406	406	406	167	167
2025-11-13	TGT	406	406	406	388	388
2025-11-13	TSLA	406	406	406	390	390
2025-11-13	UBER	406	406	406	390	390
2025-11-13	UNH	406	406	406	390	390
2025-11-13	UPST	406	406	406	385	385
2025-11-13	USB	406	406	406	190	190
2025-11-13	V	406	406	406	386	386
2025-11-13	VLO	406	406	406	231	231
2025-11-13	WFC	406	406	406	376	376
2025-11-13	WMT	406	406	406	390	390
2025-11-13	XOM	406	406	406	389	389
2025-11-14	AAPL	406	406	406	390	390
2025-11-14	ABBV	406	406	406	370	370
2025-11-14	ABNB	406	406	406	380	380
2025-11-14	ADBE	406	406	406	390	390
2025-11-14	AFRM	406	406	406	390	390
2025-11-14	ALLY	406	406	406	128	128
2025-11-14	AMD	406	406	406	390	390
2025-11-14	AMGN	406	406	406	371	371
2025-11-14	AMZN	406	406	406	390	390
2025-11-14	AVGO	406	406	406	390	390
2025-11-14	AXP	406	406	406	380	380
2025-11-14	BA	406	406	406	390	390
2025-11-14	BAC	406	406	406	389	389
2025-11-14	BLK	406	406	406	294	294
2025-11-14	BMY	406	406	406	389	389
2025-11-14	C	406	406	406	386	386
2025-11-14	CAT	406	406	406	386	386
2025-11-14	CL	406	406	406	242	242
2025-11-14	CME	406	406	406	169	169
2025-11-14	CMG	406	406	406	388	388
2025-11-14	COIN	406	406	406	390	390
2025-11-14	COP	406	406	406	369	369
2025-11-14	COST	406	406	406	390	390
2025-11-14	CRM	406	406	406	390	390
2025-11-14	CSCO	406	406	406	390	390
2025-11-14	CVS	406	406	406	359	359
2025-11-14	CVX	406	406	406	389	389
2025-11-14	DE	406	406	406	286	286
2025-11-14	DIS	406	406	406	390	390
2025-11-14	EOG	406	406	406	228	228
2025-11-14	ETN	406	406	406	275	275
2025-11-14	GE	406	406	406	384	384
2025-11-14	GILD	406	406	406	342	342
2025-11-14	GIS	406	406	406	212	212
2025-11-14	GOOGL	406	406	406	390	390
2025-11-14	GS	406	406	406	389	389
2025-11-14	HAL	406	406	406	358	358
2025-11-14	HD	406	406	406	387	387
2025-11-14	HON	406	406	406	262	262
2025-11-14	HOOD	406	406	406	390	390
2025-11-14	ICE	406	406	406	99	99
2025-11-14	INTC	406	406	406	390	390
2025-11-14	JNJ	406	406	406	386	386
2025-11-14	JPM	406	406	406	390	390
2025-11-14	KEY	406	406	406	181	181
2025-11-14	KHC	406	406	406	312	312
2025-11-14	KO	406	406	406	388	388
2025-11-14	LLY	406	406	406	390	390
2025-11-14	LMT	406	406	406	366	366
2025-11-14	LOW	406	406	406	339	339
2025-11-14	MA	406	406	406	372	372
2025-11-14	MCD	406	406	406	373	373
2025-11-14	META	406	406	406	390	390
2025-11-14	MMM	406	406	406	294	294
2025-11-14	MO	406	406	406	338	338
2025-11-14	MPC	406	406	406	208	208
2025-11-14	MRK	406	406	406	390	390
2025-11-14	MS	406	406	406	363	363
2025-11-14	MSFT	406	406	406	390	390
2025-11-14	MU	406	406	406	390	390
2025-11-14	NFLX	406	406	406	390	390
2025-11-14	NKE	406	406	406	390	390
2025-11-14	NOC	406	406	406	99	99
2025-11-14	NOW	406	406	406	375	375
2025-11-14	NVDA	406	406	406	392	392
2025-11-14	ORCL	406	406	406	390	390
2025-11-14	OXY	406	406	406	389	389
2025-11-14	PEP	406	406	406	380	380
2025-11-14	PFE	406	406	406	386	386
2025-11-14	PG	406	406	406	379	379
2025-11-14	PLTR	406	406	406	390	390
2025-11-14	PM	406	406	406	307	307
2025-11-14	PNC	406	0	406	267	267
2025-11-14	PSX	406	406	406	318	318
2025-11-14	PYPL	406	406	406	390	390
2025-11-14	QCOM	406	406	406	389	389
2025-11-14	QQQ	406	406	406	405	405
2025-11-14	RBLX	406	406	406	377	377
2025-11-14	RF	406	406	406	63	63
2025-11-14	RTX	406	406	406	327	327
2025-11-14	SBUX	406	406	406	390	390
2025-11-14	SCHW	406	406	406	365	365
2025-11-14	SHOP	406	406	406	390	390
2025-11-14	SLB	406	406	406	375	375
2025-11-14	SNOW	406	406	406	388	388
2025-11-14	SOFI	406	406	406	390	390
2025-11-14	SPGI	406	406	406	170	170
2025-11-14	SPY	406	406	406	405	405
2025-11-14	TFC	406	406	406	137	137
2025-11-14	TGT	406	406	406	390	390
2025-11-14	TSLA	406	406	406	391	391
2025-11-14	UBER	406	406	406	390	390
2025-11-14	UNH	406	406	406	390	390
2025-11-14	UPST	406	406	406	390	390
2025-11-14	USB	406	406	406	285	285
2025-11-14	V	406	406	406	390	390
2025-11-14	VLO	406	406	406	362	362
2025-11-14	WFC	406	406	406	386	386
2025-11-14	WMT	406	406	406	390	390
2025-11-14	XOM	406	406	406	387	387
2025-11-17	AAPL	406	406	406	390	390
2025-11-17	ABBV	406	406	406	363	363
2025-11-17	ABNB	406	406	406	381	381
2025-11-17	ADBE	406	406	406	391	391
2025-11-17	AFRM	406	406	406	389	389
2025-11-17	ALLY	406	406	406	249	249
2025-11-17	AMD	406	406	406	390	390
2025-11-17	AMGN	406	406	406	373	373
2025-11-17	AMZN	406	406	406	390	390
2025-11-17	AVGO	406	406	406	390	390
2025-11-17	AXP	406	406	406	384	384
2025-11-17	BA	406	406	406	390	390
2025-11-17	BAC	406	406	406	390	390
2025-11-17	BLK	406	406	406	288	288
2025-11-17	BMY	406	406	406	386	386
2025-11-17	C	406	406	406	384	384
2025-11-17	CAT	406	406	406	386	386
2025-11-17	CL	406	406	406	257	257
2025-11-17	CME	406	406	406	167	167
2025-11-17	CMG	406	406	406	389	389
2025-11-17	COIN	406	406	406	390	390
2025-11-17	COP	406	406	406	360	360
2025-11-17	COST	406	406	406	390	390
2025-11-17	CRM	406	406	406	390	390
2025-11-17	CSCO	406	406	406	390	390
2025-11-17	CVS	406	406	406	385	385
2025-11-17	CVX	406	406	406	390	390
2025-11-17	DE	406	406	406	292	292
2025-11-17	DIS	406	406	406	390	390
2025-11-17	EOG	406	406	406	241	241
2025-11-17	ETN	406	406	406	308	308
2025-11-17	GE	406	406	406	373	373
2025-11-17	GILD	406	406	406	344	344
2025-11-17	GIS	406	406	406	245	245
2025-11-17	GOOGL	406	406	406	390	390
2025-11-17	GS	406	406	406	391	391
2025-11-17	HAL	406	406	406	337	337
2025-11-17	HD	406	406	406	390	390
2025-11-17	HON	406	406	406	268	268
2025-11-17	HOOD	406	406	406	390	390
2025-11-17	ICE	406	406	406	95	95
2025-11-17	INTC	406	406	406	390	390
2025-11-17	JNJ	406	406	406	390	390
2025-11-17	JPM	406	406	406	389	389
2025-11-17	KEY	406	406	406	205	205
2025-11-17	KHC	406	406	406	333	333
2025-11-17	KO	406	406	406	386	386
2025-11-17	LLY	406	406	406	390	390
2025-11-17	LMT	406	406	406	361	361
2025-11-17	LOW	406	406	406	346	346
2025-11-17	MA	406	406	406	374	374
2025-11-17	MCD	406	406	406	349	349
2025-11-17	META	406	406	406	390	390
2025-11-17	MMM	406	406	406	268	268
2025-11-17	MO	406	406	406	365	365
2025-11-17	MPC	406	406	406	195	195
2025-11-17	MRK	406	406	406	390	390
2025-11-17	MS	406	406	406	363	363
2025-11-17	MSFT	406	406	406	390	390
2025-11-17	MU	406	406	406	390	390
2025-11-17	NFLX	406	406	406	390	390
2025-11-17	NKE	406	406	406	390	390
2025-11-17	NOC	406	406	406	92	92
2025-11-17	NOW	406	406	406	360	360
2025-11-17	NVDA	406	406	406	390	390
2025-11-17	ORCL	406	406	406	389	389
2025-11-17	OXY	406	406	406	383	383
2025-11-17	PEP	406	406	406	390	390
2025-11-17	PFE	406	406	406	390	390
2025-11-17	PG	406	406	406	380	380
2025-11-17	PLTR	406	406	406	390	390
2025-11-17	PM	406	406	406	313	313
2025-11-17	PNC	406	406	406	297	297
2025-11-17	PSX	406	406	406	301	301
2025-11-17	PYPL	406	406	406	390	390
2025-11-17	QCOM	406	406	406	390	390
2025-11-17	QQQ	406	406	406	405	405
2025-11-17	RBLX	406	406	406	377	377
2025-11-17	RF	406	406	406	103	103
2025-11-17	RTX	406	406	406	328	328
2025-11-17	SBUX	406	406	406	388	388
2025-11-17	SCHW	406	406	406	360	360
2025-11-17	SHOP	406	406	406	388	388
2025-11-17	SLB	406	406	406	386	386
2025-11-17	SNOW	406	406	406	384	384
2025-11-17	SOFI	406	406	406	390	390
2025-11-17	SPGI	406	406	406	150	150
2025-11-17	SPY	406	406	406	405	405
2025-11-17	TFC	406	406	406	154	154
2025-11-17	TGT	406	406	406	390	390
2025-11-17	TSLA	406	406	406	391	391
2025-11-17	UBER	406	406	406	390	390
2025-11-17	UNH	406	406	406	390	390
2025-11-17	UPST	406	406	406	387	387
2025-11-17	USB	406	406	406	300	300
2025-11-17	V	406	406	406	389	389
2025-11-17	VLO	406	406	406	334	334
2025-11-17	WFC	406	406	406	386	386
2025-11-17	WMT	406	406	406	390	390
2025-11-17	XOM	406	406	406	385	385
2025-11-18	AAPL	406	406	406	390	390
2025-11-18	ABBV	406	406	406	374	374
2025-11-18	ABNB	406	406	406	368	368
2025-11-18	ADBE	406	406	406	388	388
2025-11-18	AFRM	406	406	406	378	378
2025-11-18	ALLY	406	406	406	219	219
2025-11-18	AMD	406	406	406	390	390
2025-11-18	AMGN	406	406	406	367	367
2025-11-18	AMZN	406	406	406	391	391
2025-11-18	AVGO	406	406	406	390	390
2025-11-18	AXP	406	406	406	385	385
2025-11-18	BA	406	406	406	390	390
2025-11-18	BAC	406	406	406	390	390
2025-11-18	BLK	406	406	406	244	244
2025-11-18	BMY	406	406	406	377	377
2025-11-18	C	406	406	406	383	383
2025-11-18	CAT	406	406	406	376	376
2025-11-18	CL	406	406	406	179	179
2025-11-18	CME	406	406	406	103	103
2025-11-18	CMG	406	406	406	388	388
2025-11-18	COIN	406	406	406	390	390
2025-11-18	COP	406	406	406	310	310
2025-11-18	COST	406	406	406	390	390
2025-11-18	CRM	406	406	406	390	390
2025-11-18	CSCO	406	406	406	387	387
2025-11-18	CVS	406	406	406	366	366
2025-11-18	CVX	406	406	406	385	385
2025-11-18	DE	406	406	406	259	259
2025-11-18	DIS	406	406	406	388	388
2025-11-18	EOG	406	406	406	195	195
2025-11-18	ETN	406	406	406	250	250
2025-11-18	GE	406	406	406	365	365
2025-11-18	GILD	406	406	406	340	340
2025-11-18	GIS	406	406	406	270	270
2025-11-18	GOOGL	406	406	406	390	390
2025-11-18	GS	406	406	406	389	389
2025-11-18	HAL	406	406	406	298	298
2025-11-18	HD	406	406	406	389	389
2025-11-18	HON	406	406	406	319	319
2025-11-18	HOOD	406	406	406	390	390
2025-11-18	ICE	406	406	406	123	123
2025-11-18	INTC	406	406	406	390	390
2025-11-18	JNJ	406	406	406	387	387
2025-11-18	JPM	406	406	406	390	390
2025-11-18	KEY	406	406	406	172	172
2025-11-18	KHC	406	406	406	357	357
2025-11-18	KO	406	406	406	382	382
2025-11-18	LLY	406	406	406	390	390
2025-11-18	LMT	406	406	406	369	369
2025-11-18	LOW	406	406	406	388	388
2025-11-18	MA	406	406	406	369	369
2025-11-18	MCD	406	406	406	356	356
2025-11-18	META	406	406	406	390	390
2025-11-18	MMM	406	406	406	268	268
2025-11-18	MO	406	406	406	361	361
2025-11-18	MPC	406	406	406	262	262
2025-11-18	MRK	406	406	406	390	390
2025-11-18	MS	406	406	406	351	351
2025-11-18	MSFT	406	406	406	390	390
2025-11-18	MU	406	406	406	390	390
2025-11-18	NFLX	406	406	406	390	390
2025-11-18	NKE	406	406	406	388	388
2025-11-18	NOC	406	406	406	147	147
2025-11-18	NOW	406	406	406	380	380
2025-11-18	NVDA	406	406	406	390	390
2025-11-18	ORCL	406	406	406	388	388
2025-11-18	OXY	406	406	406	378	378
2025-11-18	PEP	406	406	406	386	386
2025-11-18	PFE	406	406	406	389	389
2025-11-18	PG	406	406	406	366	366
2025-11-18	PLTR	406	406	406	390	390
2025-11-18	PM	406	406	406	320	320
2025-11-18	PNC	406	406	406	262	262
2025-11-18	PSX	406	406	406	272	272
2025-11-18	PYPL	406	406	406	390	390
2025-11-18	QCOM	406	406	406	390	390
2025-11-18	QQQ	406	406	406	405	405
2025-11-18	RBLX	406	406	406	365	365
2025-11-18	RF	406	406	406	128	128
2025-11-18	RTX	406	406	406	324	324
2025-11-18	SBUX	406	406	406	383	383
2025-11-18	SCHW	406	406	406	328	328
2025-11-18	SHOP	406	406	406	389	389
2025-11-18	SLB	406	406	406	374	374
2025-11-18	SNOW	406	406	406	383	383
2025-11-18	SOFI	406	406	406	390	390
2025-11-18	SPGI	406	406	406	141	141
2025-11-18	SPY	406	406	406	405	405
2025-11-18	TFC	406	406	406	160	160
2025-11-18	TGT	406	406	406	390	390
2025-11-18	TSLA	406	406	406	390	390
2025-11-18	UBER	406	406	406	390	390
2025-11-18	UNH	406	406	406	390	390
2025-11-18	UPST	406	406	406	386	386
2025-11-18	USB	406	406	406	253	253
2025-11-18	V	406	406	406	388	388
2025-11-18	VLO	406	406	406	342	342
2025-11-18	WFC	406	406	406	378	378
2025-11-18	WMT	406	406	406	390	390
2025-11-18	XOM	406	406	406	387	387
2025-11-19	AAPL	406	406	406	390	390
2025-11-19	ABBV	406	406	406	379	379
2025-11-19	ABNB	406	406	406	383	383
2025-11-19	ADBE	406	406	406	390	390
2025-11-19	AFRM	406	406	406	390	390
2025-11-19	ALLY	406	406	406	217	217
2025-11-19	AMD	406	406	406	390	390
2025-11-19	AMGN	406	406	406	333	333
2025-11-19	AMZN	406	406	406	390	390
2025-11-19	AVGO	406	406	406	390	390
2025-11-19	AXP	406	406	406	344	344
2025-11-19	BA	406	406	406	390	390
2025-11-19	BAC	406	406	406	390	390
2025-11-19	BLK	406	406	406	226	226
2025-11-19	BMY	406	406	406	382	382
2025-11-19	C	406	406	406	376	376
2025-11-19	CAT	406	406	406	377	377
2025-11-19	CL	406	406	406	224	224
2025-11-19	CME	406	406	406	175	175
2025-11-19	CMG	406	406	406	384	384
2025-11-19	COIN	406	406	406	390	390
2025-11-19	COP	406	406	406	313	313
2025-11-19	COST	406	406	406	390	390
2025-11-19	CRM	406	406	406	390	390
2025-11-19	CSCO	406	406	406	390	390
2025-11-19	CVS	406	406	406	348	348
2025-11-19	CVX	406	406	406	386	386
2025-11-19	DE	406	406	406	241	241
2025-11-19	DIS	406	406	406	389	389
2025-11-19	EOG	406	406	406	231	231
2025-11-19	ETN	406	406	406	234	234
2025-11-19	GE	406	406	406	348	348
2025-11-19	GILD	406	406	406	298	298
2025-11-19	GIS	406	406	406	229	229
2025-11-19	GOOGL	406	406	406	390	390
2025-11-19	GS	406	406	406	381	381
2025-11-19	HAL	406	406	406	308	308
2025-11-19	HD	406	406	406	390	390
2025-11-19	HON	406	406	406	245	245
2025-11-19	HOOD	406	406	406	390	390
2025-11-19	ICE	406	406	406	104	104
2025-11-19	INTC	406	406	406	390	390
2025-11-19	JNJ	406	406	406	390	390
2025-11-19	JPM	406	406	406	390	390
2025-11-19	KEY	406	406	406	157	157
2025-11-19	KHC	406	406	406	262	262
2025-11-19	KO	406	406	406	381	381
2025-11-19	LLY	406	406	406	390	390
2025-11-19	LMT	406	406	406	309	309
2025-11-19	LOW	406	406	406	386	386
2025-11-19	MA	406	406	406	368	368
2025-11-19	MCD	406	406	406	360	360
2025-11-19	META	406	406	406	390	390
2025-11-19	MMM	406	406	406	267	267
2025-11-19	MO	406	406	406	309	309
2025-11-19	MPC	406	406	406	179	179
2025-11-19	MRK	406	406	406	390	390
2025-11-19	MS	406	406	406	332	332
2025-11-19	MSFT	406	406	406	390	390
2025-11-19	MU	406	406	406	390	390
2025-11-19	NFLX	406	406	406	390	390
2025-11-19	NKE	406	406	406	388	388
2025-11-19	NOC	406	406	406	96	96
2025-11-19	NOW	406	406	406	339	339
2025-11-19	NVDA	406	406	406	391	391
2025-11-19	ORCL	406	406	406	388	388
2025-11-19	OXY	406	406	406	376	376
2025-11-19	PEP	406	406	406	381	381
2025-11-19	PFE	406	406	406	390	390
2025-11-19	PG	406	406	406	370	370
2025-11-19	PLTR	406	406	406	390	390
2025-11-19	PM	406	406	406	251	251
2025-11-19	PNC	406	406	406	230	230
2025-11-19	PSX	406	406	406	253	253
2025-11-19	PYPL	406	406	406	390	390
2025-11-19	QCOM	406	406	406	386	386
2025-11-19	QQQ	406	406	406	405	405
2025-11-19	RBLX	406	406	406	384	384
2025-11-19	RF	406	406	406	59	59
